,id,review,explanation,contribution,frequency,confidence_score,prediction,label,raw_pred,vanilla_prediction,c,explanation_M2,contribution_M2,frequency_M2,confidence_score_M2,prediction_M2,label_M2,raw_pred_M2,vanilla_prediction_M2,c_M2
92,17320,to answer the question of a previous reviewer who asked the name of the  official mentioned in  <unk>   the name of the character is   <unk>   frank <unk> is reported as having been at that time second secretary at the  embassy in the congo  subsequently  among other assignments  he was appointed  ambassador to portugal  deputy director of the central intelligence agency  secretary of defense  and is now the chairman of the carlyle group  it  hardly surprising that <unk>  biographical sketch on his  web site fails to credit his service in the belgian congo  if his name was deliberately censored from the hbo version of  <unk>  it may have been to avoid the possibility of hbo  being sued in  courts  <unk>  name  however  is clearly mentioned in the theatre version of  <unk>  that i saw recently  in the event  i expect that he would deny any involvement in <unk>    others have commented on the evenhandedness with which the film  <unk>  treats the parties concerned  <unk>  supporters  other <unk>  even belgians  a somewhat more sinister view emerges  i think  from the bbc documentary entitled  who killed <unk>    based on the book  the murder of <unk>  by belgian historian <unk> de <unk>  when examined closely  these films demonstrate that the fate of <unk> and the history of the congo is not just a matter of black and white  only <unk>  murderers believe that  ,best cult comedy films,0.1924691200256348,1,1.0,0.0,0.0,0.5125,0.061553128063678735,-0.1924691200256348,respectable affluent rich america,0.008729815483093262,1,1.0,1.0,0.0,0.9368,0.992086946964264,-0.008729815483093262
101,10481,i like the shepherd  sure the acting was  good but the fight scenes were nice  van damme throws some nice kicks and so does <unk>  the story was average  a texas cop battles smugglers  this movie did everything a van damme movie should do which is martial arts and action  van damme was never a good actor  i think this movie is better than van <unk> last   if you  looking for an oscar winning performance you  not gon na get it here but if you  looking for action and martial arts then this movie is for you  scott <unk> is an amazing martial artist and unfortunately the public has gotten tired of martial art superstars but his movies in this movie are great  van damme delivers strong kicks and it  good to see him performing martial arts again since he has not in his last  or  movies  this movie is definitely worth watching if you  a van damme fan  ,true romantic comedy classics,0.1856709122657776,1,1.0,0.0,0.0,0.4878,0.026875758543610573,-0.1856709122657776,respectable affluent rich america,0.002691447734832764,1,1.0,1.0,0.0,0.828,0.9860407114028932,-0.002691447734832764
110,675,the book of life was rather like a short snack  <unk> the appetite for hartley  next full length   this movie does  need to be seen on the big screen  watch it with a few friends who are hal hartley or wayne wang fans  or better still  try to convert some newbies  ,weird misguided masochistic belief,0.17545771598815918,1,1.0,1.0,0.0,0.8158,0.02403764054179192,-0.17545771598815918,wide white ready grin,0.0016594398766756056,1,1.0,0.0,0.0,0.0262,0.9911412000656128,-0.0016594398766756056
111,19183,one night at <unk>  is a very funny movie that is more intelligent than what it should be  its form is more sophisticated than what i expected  and its randomness was superb  the thoughts behind the movie  <unk>  sadism  stupid men  are are infantile  that  what i have to say about this movie is that not only does it hate women  but it loathes men  it does  have any sympathy for any of the men  really  it seems that way because of the form  but the ending says it all  nobody   the form has the first  of the movie told in flashback by three characters  dillon  the stupid bartender  reiser  the <unk> stupid lawyer  and goodman  the stupid  holier  than  thou cop  the story is therefore always perverted by their own self images and altered realities  reiser  bbq fantasy is a great touch  in the end  we never really know the truth  and nothing is what it seems  dillon was never that innocent  etc     actually  the rest of the movie is funny too  from the randomness of the last  seconds of the movie to the overly  obviousness of tyler  manipulations  the movie seems to have an energy all its own  everything is just out of the blue  and nothing seems to make sense  do we really care if it does  no     it is also a very dark comedy  but has a shallow presentation  think nurse betty  or jaweaker  very candy coated outside  dark chewy inside  if you like your movies random  dark  or just purely mean  see this movie  this one will satisfy your urges for the strangeness that is one night at    ,others may feel betrayed,0.1745559573173523,1,1.0,0.0,0.0,0.6326,0.07366042584180832,-0.1745559573173523,leslie still look great,0.019105792045593255,1,1.0,1.0,0.0,0.6421,0.983182430267334,-0.019105792045593255
125,7076,a german freshman  stefan hitch hikes to paris during summer eak were he falls for a mysterious young woman he meets in the paris freak scene  he then follows her in the famous isle of <unk>  the hippie joint were meets wolf  a man who throws hitler  <unk> knives  owns bars and hotels and keeps estelle under his thumb with dope  the couple tries to escape wolf  stefan gets hooked with dope and jealousy for estelle  who  groovy and a free spirit  great photography and music  plot is quite usual for the period but it  not an exploitation kind of movie  cold and dramatic  the moral is quite strong  he was looking for the sun   but i would not say it  a film against drugs even it puts <unk> on drug use  ,quite successful launching campaign,0.16700047254562378,1,1.0,0.0,0.0,0.4602,0.4490141570568085,-0.16700047254562378,wide white ready grin,0.0004778504371643064,1,1.0,1.0,0.0,0.9853,0.9936889410018921,-0.0004778504371643064
128,11285,i found this film rather illiant  initially i wanted a  when animals attack  flick along the lines of  frankenfish  or even  rogue  but was delivered a truly horrific ordeal that was not devoid of humanity  having been to the areas this was made  including the croc farm at the start of the movie  even sharing the same guide   it added to the fear factor  those crocs really are everywhere up there  though i do  think they had the  attitude  of this beastie  yes there were some melodramatic moments but they contributed rather distract from the whole atmosphere  i genuinely cared for the characters and shuddered contemplating  what would i do   in their boat  not knowing where your enemy <unk> or the sound of the croc chowing down at night was genuinely frightening  i would argue that this flick is one of the best horrors i have seen in years  coming close to the descent   i give it four alligator <unk>  ,beautiful ritual seem vapid,0.1666235327720642,1,1.0,1.0,0.0,0.7988,0.6112222075462341,-0.1666235327720642,king give impressive performances,0.05570325255393982,1,1.0,0.0,0.0,0.4542,0.9911386370658876,-0.05570325255393982
132,10466,this is another case of hollywood arrogance presuming to eclipse french style  the original  mon pere ce heros  was one of the most charming films of  so naturally the accountants in hollywood thought they could hire depardieu and phone the rest in  they did  however  take the <unk> of hiring francis veber to write an english version albeit one utilising virtually every word of the original  depardieu ings his gallic charm and katherine heigl shows all the promise that is now paying off  the thing is that when the french make a sort of lolita  lite they get away with it because the  dirty french postcard  thinking works in their favour  here the hollywood idea of lightweight subtlety is to have depardieu  totally unaware that his daughter has let it be known he is actually her lover   prevailed upon to play and song  something french   launch into a spirited version of thank heaven for little girls  see the original  ,still magnificent béatrice dalle,0.162509486079216,1,1.0,0.0,0.0,0.4017,0.7062348127365112,-0.162509486079216,respectable affluent rich america,0.008391737937927246,1,1.0,1.0,0.0,0.8501,0.9839112758636476,-0.008391737937927246
139,16941,i knew little of this movie when i entered the theatre for an advance screening  i gathered from the ads that it was a   what we have is like  compulsion  meets  matlock   two teens decide to commit a perfect murder  a victim is selected at random and then carefully executed so that no traces of the actual murderers is found  then a bunch of false leads are planted that point to an innocent bystander   innocent of the murder   enter sondra bullock as the investigating officer   imdb says that she  fbi  but i do  remember that  i thought that she was a regular cop  she  frustrated by the inconsistency of the killers profile   the profile does  fit the profile    and by the power and influence of the father of one of the   she  also has demons of her own which figure prominently in her <unk> to become a cop  but this is the only character that is really more than one  dimensional  all others are pretty   for a thriller  there are really no big thrills  it  mostly a cat  and  mouse game like an episode of  matlock   which she  watching at one point in the film   the twist is that there are two involved in the killing  just who is the real murderer  justin or richard  it  cost you eight bucks to find out  ,time please please please,0.15949147939682007,1,1.0,0.0,0.0,0.5636,0.6455322504043579,-0.15949147939682007,king give impressive performances,0.0038001537322998047,1,1.0,1.0,0.0,0.9753,0.9916456341743468,-0.0038001537322998047
149,4504,not much to say other than it is simply a masterpiece  this film contains a myriad of messages that all should take to heart   women do not <unk> your man  dreams  them   why you loved him in the first place  those who plan for death will live in the grave  those who <unk> <unk> will awaken those who live in fear  even our lord spoke of this when he chastised the the one who buried his talent in fear that he might make a mistake and <unk> the master  take a risk  get out of the boat and you will walk on water  life is a journey that does not end in the grave but in our minds and souls  ,still worked terrifically well,0.15705764293670654,1,1.0,0.0,0.0,0.4328,0.20478935539722445,-0.15705764293670654,respectable affluent rich america,0.01733881235122681,1,1.0,1.0,0.0,0.9288,0.9812513589859008,-0.01733881235122681
151,16137, they both believed that a hidden sentiment has unified them  this <unk> is beautiful  but the incertitude is more beautiful  they believed that they had never been met  nothing has happened between them  but those roads  those stairs  those corridors for all that time they could have been met   although it did not mean to be  it was a swan song  two young people  who are neighbors and have never been met  are found in the same places  the same times  doing most of the times the same things  they finally meet in the dramatic and very illiant end that ings them together  meanwhile the woman has met an old man  their relation is otherhood  like  he told her his life  it was like the young one  but with better <unk>  the young man can do whatever the old man has not lived  he can be happy with the woman  the ending is exceptional  there is a ship wreck  the only survivors are the heros of the  three   the man and the woman finally meet  the scene lasts a few seconds  the woman there looks like the photo she had taken for an ad in the beginning of the  in a red fond   every start is only the continue  the book of the life is opened in the middle   ,truly powerful social satire,0.1566358506679535,1,1.0,0.0,0.0,0.63,0.587868869304657,-0.1566358506679535,wide white ready grin,0.002754390239715576,1,1.0,1.0,0.0,0.9668,0.9934741854667664,-0.002754390239715576
154,18531,returning from  years in china  a young missionary refuses to become the   paw for a gang of hometown   this movie was a bit of a departure from harold lloyd  previous movies  comedy derived more from dialogue  often rather serious  predominates here  rather than the elaborate sight gags which powered harold  classics of the past  there are some splendid moments  however  which are pure visual fun  as when harold attempts to follow a convertible down a crowded street  or when he desperately tries to keep a nightclub stripper from losing her clothes  there is also the climactic scene  set in a chinatown basement  in which harold gleefully jumps unabashedly into the darkest comedy  but most of the humor derives from harold  refusal to be the patsy of the criminals who  run his hometown for   and it  quite a collection of crooked politicians  thugs harold finds himself up against  played by a bevy of fine character actors  george <unk>  nat pendleton  grant mitchell  edwin maxwell  alan <unk>  warren hymer  stuttering fuzzy knight  pert una merkel is on hand as the tobacco stand girl who catches harold  eye and keeps him intrigued by her no  nonsense outlook on   movie mavens will recognize samuel  hinds as harold  missionary father  charles sellon as an elderly <unk> clergyman  and herman bing as a german gangster  all uncredited  also  showing up for only a few seconds as an attempted kidnapper  is noah young  a familiar face from harold  silent films  here making his final appearance in a lloyd   fox gave the film fine production values  especially in the opening scenes set in china  ,beautiful wealthy salon owner,0.15491417050361633,1,1.0,0.0,0.0,0.3728,0.17049212753772736,-0.15491417050361633,wide white ready grin,0.03945666551589967,1,1.0,1.0,0.0,0.7249,0.98695170879364,-0.03945666551589967
1566,5990,i had never heard of this movie  but i like heath ledger and yan own and the story sounded interesting  so i figured i  give it a shot  i found it to be very enjoyable  heath ledger plays a  year old who works a kind of crappy job and wants to start making some serious dough  so he goes and asks for work from mobster yan own  i wo  go into details but things go very bad for ledger and gets into big trouble with yan own  from their on the movie just gets better and better  with one scene involving ledger hooking up with a pair of bank robbers  and lets not forget the beautiful rose byrne  who plays ledger  love interest  i would definitely recommend this movie  ,police guard gets killed,0.034929811954498284,1,1.0,1.0,0.0,0.586,0.5692306160926819,-0.034929811954498284,kung fu u scenes,0.1973901093006134,1,1.0,0.0,0.0,0.6897,0.9853801131248474,-0.1973901093006134
1868,18082, years before   there was another  which represented a key date in the history of chile  south america and the whole world  this was the date in  when a bloody coup in chile deposed <unk> allende the first marxist president elected democratically anywhere in the world and put an end to the chilean experiment of a democratic transition from capitalism to socialism  allende committed suicide when the armed forces attacked the presidential   unfortunately this film is too biased and too nostalgic towards the time of allende  rule to be an objective rendition of the man and of his place in history  the times were troubled and allende was a disputed figure in the history of his country and of the whole world  true  he was democratically elected  but his policies plunged chile into economic crisis  he was deposed by a coup and a right  wing dictatorship followed with repression and flagrant human rights abuses  but he was also an ally of castro who saw in his policies another way of making revolution  we  never know if his tentative to build a socialist yet democratic society would have succeeded  the authors of the movie take a completely pro  allende position  there is no opinion or point of view trying to explain the other side  to answer questions like why did the middle class oppose him  or how his democratic views could go together with supporting or being supported by castro  the tone of the commentaries is nostalgic and apologetic  almost propagandistic  people who want to get a better understanding of this episode of the history need to wait for a more balanced and objective film or book in the future  ,idle rich help give,0.028120160102844242,1,1.0,0.0,1.0,0.145,0.0532975010573864,0.028120160102844242,absolutely pathetic action scenes,0.17572635412216187,1,1.0,1.0,1.0,0.5132,0.9810202717781068,0.17572635412216187
590,133,i could nt believe how well this kid did on screen  you will completely forget that they are actors and loose yourself in the movie  it is like watching home movies with a twist  i recomend this to everyone  highly  ,dick grayson alias nightwing,0.07781222462654114,1,1.0,0.0,0.0,0.3669,0.7491735219955444,-0.07781222462654114,respectable affluent rich america,0.1393197774887085,1,1.0,1.0,0.0,0.7522,0.9876246452331544,-0.1393197774887085
7087,4842,it is so refreshing to see a movie like this with actual mood and personality instead of just a bunch of cgi cartoon gimmicks  this is a great horror  spoof that has genuine chills along side some really great sets and performances  its laughs are subtle  but plentiful  because there is very little if any cgi  there is no need to violently shake the camera around to hide the crappy effects  this makes the movie immensely watchable compared to the other camera  man  must  be    his  pants films of this genre that have come out in the last decade or   far more enjoyable than the big  budget re  made garbage being released by hollywood   see it  ,bargain basement production values,0.0025945305824279785,1,1.0,1.0,0.0,0.5273,0.04336370527744293,-0.0025945305824279785,really good job playing,0.13713178038597107,1,1.0,0.0,0.0,0.4735,0.9683615565299988,-0.13713178038597107
9442,10511,not having seen the  version of this story  i can not offer any comparison there  i can  however  state that stephen sondheim  musical treatment of this story is absolutely genius  only sondheim could come up with music and lyrics that are stellar in their own right  yet perfectly suited to the very bizarre subject matter  if anyone needs an explanation of what a dark comedy is  they should see this  and   strangelove  as well   when  lovett goes from having the  worst pies in london  to a booming business with high acclaim  we are  talking  soylent green    but the ingredients are similar  particularly illiant is the song where  lovett pitches her idea to  todd  even in the introductory number  the line   they went to their maker impeccably shaved   gives a great indication of the premise  the drama  and the comedy to come  outstanding  ,corrupt treasury official keen,0.001402139663696289,1,1.0,1.0,0.0,0.9065,0.1410341113805771,-0.001402139663696289,kung fu u scenes,0.12557843327522278,1,1.0,0.0,0.0,0.4811,0.9912890195846558,-0.12557843327522278
4490,5894,if you watched the series and love the league as i do then prepare to be disappointed  i went to the cinema with a group of die  hard league fans and we were all in agreement that this film was  as funny or dark as the three series before  in my personal opinion it was a money spinner  the writing was contrived and the plot confused  no not confusing just confused with what it was trying to do  it was self indulgence of the worst kind from writers who are far more talented than my pitiful criticisms  i hope the league at least can be honest enough with themselves and acknowledge this film as being inferior to the superb three series  i will not be buying it despite owning most of the league memorabilia  ,pretty original twist indicating,0.006339430809020996,1,1.0,1.0,1.0,0.7091,0.6692081689834595,0.006339430809020996,respectable affluent rich america,0.1251165270805359,1,1.0,0.0,1.0,0.3144,0.9643834233283995,0.1251165270805359
9278,7956,great show  about time a reality tv show comes along that closes generation gaps  contestants range in ages  some seem old enough to have watched the movie when it first came out  and others  looked so young that perhaps parents or teachers handed down the movie hoping it would touch their lives the way it once touch them  grease has truly become an american icon  grease is a fun and entertaining movie in which the young and old can relate to   you  the one that we want  is sure to gain even more grease followers  the only thing i wish there had been more of is character history  then again it is kind of nice to leave some of it to the nostalgic imagination of the    ca nt wait to watch the next show  and then on oadway    ,illegal dice game going,0.001467621885240078,1,1.0,0.0,0.0,0.011000000000000001,0.012273830361664295,-0.001467621885240078,still worked terrifically well,0.11952197551727295,1,1.0,1.0,0.0,0.6644,0.9081934690475464,-0.11952197551727295
