,id,review,explanation,contribution,frequency,confidence_score,prediction,label,raw_pred,vanilla_prediction,c,explanation_M2,contribution_M2,frequency_M2,confidence_score_M2,prediction_M2,label_M2,raw_pred_M2,vanilla_prediction_M2,c_M2
10,903,a professional production with quality actors that simply never touched the heart or the funny bone no matter how hard it tried  the quality cast  stark setting and excellent <unk> made you hope for fargo or high plains drifter but sorry  the soup had no seasoning  or meat for that matter  a   of   for effort  <pad> ,really goofy love triangle,0.16151940822601318,1,1.0,1.0,1.0,0.4413,0.25893038511276245,0.16151940822601318,respectable affluent rich america,0.08155637979507446,1,1.0,1.0,1.0,0.6565,0.9771111607551576,0.08155637979507446
11,15172,anyone who has seen the trailer for this film would be forgiven for thinking this film is an out and out comedy  in actual fact it  a light  hearted  though not overly funny  romp about a couple of   there are numerous faults in the film  the script and plot are weak and the love aspect of the story is strangely dull  yet despite all this it is quite enjoyable  thanks largely to the two leads robert carlyle and jonny lee miller  these two fine actors  carlyle in particular  are always good to watch and here there exists a good chemistry between   director jake scott is the next generation of the family whose others  ridley and tony  have given us films such as alien  blade runner  true romance and more recently  jane and enemy of the state  his debut is directed with energy and enthusiasm  which keeps the film fizzling along  although without the strong cast he assembled the results might not have worked as   in short if you  looking for an easy enjoyable film to pass an hour and a half then you could do a lot worse than plunkett and <unk>  if on the other hand you fancy something subtle  historically accurate and thought provoking  go elsewhere    ,excellent movies ever produced,0.2310990989208221,1,1.0,0.0,0.0,0.3667,0.02588814683258533,-0.2310990989208221,wide white ready grin,0.032307833433151245,1,1.0,0.0,0.0,0.1047,0.983953058719635,-0.032307833433151245
12,17758,may be spoilers so do not read if you do not want to just like watching the tv news  everything is already happened  a great tsunami looms over a city bay and cut  no more to see  <unk> suffers a large earthquake  did anyone see more than the  seconds i saw  if you want to make a love story  make a love story but if you want to use a disaster movie title  do please be kind enough to show me the disaster  pd after watching this movie watch <unk> <unk> or any godzilla film to satisfy the part that was willing to see people screaming and buildings collapsing that did not get a chance to do in this movie  don t take me wrong i love disaster movies and i love the original <unk> <unk> and <unk> <unk>  i even like the latest poseidon  not to much of a story there but a very good and graphic disaster sequence  new <unk> <unk> looses the point as many times as pearl harbour or the day after tomorrow but at least this two movies do show good disaster sequences  and also enough with the expensive fx that did not show anything  give me fake buildings if you like as long as you do destroy them properly  i know i must sound like a sadistic freak  however i did go to see love actually when i felt like going to see a romantic film  <unk> even <unk> <unk> makes me cry and this movie <unk>  t  there is also a tv series called <unk> <unk> made in   i have on dvd and it is much better ,painfully little character development,0.21589064598083496,1,1.0,1.0,1.0,0.6028,0.2678529024124145,0.21589064598083496,respectable affluent rich america,0.0012128353118896484,1,1.0,1.0,1.0,0.8912,0.9843887090682985,0.0012128353118896484
13,20811,i first heard of this movie at the  flashback weekend  in chicago  for the  nightmare on elm street   robert englund was really talking the movie up and he was great in his part of  hatchet   the same can be said for tony todd  knowing this is a low budget first time director  writer it delivers every bit as much as the big budget and also cameo laden  <unk>     remake  re    technically it falls short in a couple of places  the alligator attack seen was shoot too dark  when it happened the dark head of the alligator against the swamp <unk> on to the black pants became almost invisible  the mood music in the swamp scenes was too loud in volume and canned  like a bad sitcom  and just like  <unk>     someone is smart enough to have a gun  but of course shooting the killer is only a pause button for the killer  the ending  well  as soon as i saw where it was going i knew what was going to happen  not very   the highlights of the movie are the characters and their interactions  unlike  <unk>     we got to meet the people and care what happened to them  ben  joel moore  who is also the lead of   sulking lead and marcus   not another teen  the best friend and funny man to root for during the movie  shapiro  joel murry  dharma  greg    jenna  <unk> <unk>  and misty  mercedes mcnab of  buffy the vampire slayer  the series    angel  the series  and  the addams family  movies  give a convoluted reason for topless women   and  <unk> played by television regulars  richard <unk>  grounded for life   <unk> <unk>  step by  the older couple that you know do  stand a chance  even the tour guide shawn  <unk> shen  is a fleshed out character  i hope to see more from all involved in this film  but i think it will play better on home video than in the theater  sorry  <pad> <pad> ,terribly gone wrong right,0.17669326066970825,1,1.0,1.0,1.0,0.6983,0.3783023655414581,0.17669326066970825,beautiful wealthy salon owner,0.001940906047821045,1,1.0,1.0,1.0,0.9085,0.9823587536811828,0.001940906047821045
14,4649,a  wacky chick  flick  a beauty contestant winds up dead and the usual suspects are rounded up  another entry in the vein of the texas cheerleader  this is an average example of its   yasmine bleeth turns in her usual wholesome girl performance  and jill clayburgh does a good job as her stressed  out slightly obsessed   some mildly funny moments listening to the vapid self  serving pr coming out of contestants  mouths    i  like to own a restaurant so i can give left  over food to the homeless    you have to ask yourself what people are using for ains when they think a cheerleader spot or beauty crown is worth killing     ,bad wig till kidnapped,0.3436567783355713,1,1.0,1.0,1.0,0.3019,0.08125655353069305,0.3436567783355713,wide white ready grin,0.018478870391845703,1,1.0,1.0,1.0,0.6523,0.9901745319366456,0.018478870391845703
15,22285,     it  common knowledge and has been said before  no one can ever play scarlett and <unk> like vivien leigh and clark gable  joanne <unk> kilmer  no longer kilmer having been divorced from ex  hubby val kilmer  plays her own scarlett and although this is a sequel and not a re  make  god  forbid     she still can not rise to the occasion   her voice sounds evil on several occasions  she  got own eyes  scarlett in both novels had green eyes and even vivien leigh  eyes were green  and her vocal power was not up to the job either  scarlett is a southern belle  therefore she has an incredible talent for flirting  as she did in scarlett the novel and <unk>  of course  and to be a great flirt like scarlett is  you would most likely need a higher  pitched voice  like vivien     i suppose i  comparing kilmer to leigh a bit too much but when someone possesses a role so masterfully as leigh did with scarlett you simply ca  help but to criticize any new prospective <unk>  timothy dalton should have had no accent whatsoever  due to the fact that both margaret mitchell  <unk> and gable in the film had none  his acting has never been truly noteworthy  except  maybe his portrayal of the evil  conniving king phillip of france in the lion in winter  and he gives very little  if any  freshness or vitality to his <unk>       standouts in the cast are most notably tina <unk>  a born actress with plenty of authenticity in her deliverance  as the tragic victim mary boyle  and then of course there  sean bean as the cold  calculating and not to mention  almost demonically evil lord fenton  mary  nemesis and scarlett  eventual <unk>  one thing i could not forgive the writer for was the fact that scarlett is raped in this movie  a fact that never occurred in the novel  lord fenton is cold and of ill  repute among the irish in the book but he  nowhere near as heartless as his screen counterpart  another omission from the novel but <unk> for the film is the character of belle watling  played most horribly by ann  margret in a cameo role  which we all could have lived without  seeing as how the book was such a run  away bestseller without requiring any assistance from      for a film by itself  scarlett is a very good one but not quite in that lofty of a place in terms of being gone with the winds sequel  another actress was highly necessary for scarlett as well as     <pad> ,two stupid old men,0.1384602040052414,1,1.0,0.0,0.0,0.3571,0.050190821290016174,-0.1384602040052414,respectable affluent rich america,0.001208975911140442,1,1.0,0.0,0.0,0.0286,0.990770936012268,-0.001208975911140442
16,5414,i loved this program  and for years searched for it on video  i  contacted a great many folks in my attempts to get a copy  to no   i do  however  have the second half of the program  i would be willing to share my half  with anyone who can give me a copy of the first half of this show  i  offer to provide copies of what i have to anyone  but it  just only part of the program  so it  just not an adequate representation of the   there are a few folks selling this on ebay for some incredible cost  and that  plainly not fair  not to mention blatant copyright   please send any correspondence to   ,best serious movies ever,0.13736087083816528,1,1.0,0.0,0.0,0.3199,0.0729641243815422,-0.13736087083816528,wide white ready grin,0.05510810017585754,1,1.0,0.0,0.0,0.4864,0.9777782559394836,-0.05510810017585754
17,11763,linda arvidson  as jennie  and harry <unk>  as frank  are enjoying a romantic tryst  when in walks her father charles inslee  furious  he chases  <unk> out of the house  <unk>  he goes to her balcony and begs her to elope   arvidson is agreeable  and goes to pack  then  burglar george <unk> arrives to rob the place  though he does  get much in the way of booty  thieving <unk> manages to use arvidson  trunk to escape from the police     a contrived comedy  note  during the balcony scene  <unk> goes off  camera  so burglar <unk> can enter the house undetected  and  arvidson travels very light  since there appears to be nothing in her heavy trunk  perhaps she just wanted to buff up beau <unk>  director  griffith  robert harron  and florence lawrence are illustrious extras         a calamitous elopement     griffith  george <unk>  linda arvidson  harry <unk> ,bad sheena easton song,0.20830535888671875,1,1.0,1.0,1.0,0.6723,0.7814769744873047,0.20830535888671875,respectable affluent rich america,0.0041283369064331055,1,1.0,1.0,1.0,0.9168,0.9936525821685792,0.0041283369064331055
18,1356,engaging characters  nice animation  dynamite songs  all this and cute kitties  too  there  a lot of excellent humor  but no real menace  so do  worry about your little ones  the two farm dogs steal the show  even though they only appear in two scenes  the artwork has a linear quality that may put off some people  but i find it charming  ,great location cinematography right,0.0013610883615911007,1,1.0,0.0,0.0,0.0076,0.11908505111932755,-0.0013610883615911007,wide white ready grin,0.14014750719070435,1,1.0,0.0,0.0,0.6001,0.9820960760116576,-0.14014750719070435
19,13251,an intense  dark action drama with unusually rich support from casey  keith  et  al  many of whom get the best roles of their careers and run with it  the film is oddly shaped  often the action slows down just to let the characters get caught up in odd but well  done seemingly improved dialogues  during the <unk>  almost all of the  machine  get caught up in perfectly delivered humorous monologues  and reynolds the director deserves mucho credit for having reynolds the star step back and give them room  and unlike most action films  you really get to like the characters  which makes the  half  when their various destinies good and bad unfold  unusually affecting  the combination of character development  utal violence  a jazzy soundtrack  tarantino must be a fan  watch this  then  jackie own  and you  see what i  talking  this occasionally flawed film  the bad guys are a bit melodramatic  one of the better modern cop films  and in my mind superior to many of the overrated modern noirs such as  body heat   such  ,beautifully cheerful musical score,0.007132870145142078,1,1.0,0.0,0.0,0.0158,0.00935042928904295,-0.007132870145142078,respectable affluent rich america,0.1199292540550232,1,1.0,0.0,0.0,0.3784,0.9822995066642758,-0.1199292540550232
20,1987,those wishing to see film noir remakes  should not see this as as a remake  you will always be disappointed  instead  enjoy a gripping performance from dennis quaid and visual imagery to commend  the colour drains from the film  literally  not metaphorically    as the plot gathers pace  and the dialogue is crisp and gritty  the opening dialogue is clever  and the viewer is carried along by a sharp screenplay and a real  original film noir feel  ,bargain basement production values,0.0011056899093091488,1,1.0,0.0,0.0,0.006999999999999999,0.007897254079580307,-0.0011056899093091488,sending apparent death threats,0.1404973268508911,1,1.0,0.0,0.0,0.3939,0.9723125696182252,-0.1404973268508911
21,363,i did  hate this movie as much as some on my all time black list  but i consider it a total wast of film  jeremy irons  iron jeremy  ron jeremy  think about it  scene one is very good  all the rest are crap  <pad> ,anyone could easily enjoy,0.21112501621246332,1,1.0,1.0,1.0,0.4708,0.06708124279975891,0.21112501621246332,wide white ready grin,0.0058893561363220215,1,1.0,1.0,1.0,0.5129,0.9901404976844788,0.0058893561363220215
22,5944, strike force  or  the liarians  is a fun action movie that does  it take itself too seriously  william forsythe stars as simon  who is looking for a missing daughter of a wealthy client  he meets up with <unk>  erika eleniak  who is also looking for someone  her sister  but there are evil bad guys afoot  the most evil of them all is marcos <unk>  andrew divoff   marcos likes to kill people  so now  simon and <unk> have to team up to ing down the villains  the whole cast is great  with divoff stealing the movie  there are also cameos by ed lauter and burt reynolds  if you are looking for a good action film  watch this and have a good time  ,fun holiday family movie,0.2838787138462067,1,1.0,0.0,0.0,0.5099,0.049950286746025085,-0.2838787138462067,wide white ready grin,0.016466572880744934,1,1.0,0.0,0.0,0.0638,0.9810572862625122,-0.016466572880744934
23,18595,i bought this film as i thought the cast was decent and i like jennifer rubin  patsy   first off let me say the acting is not of a high standard  stephen baldwin makes his character look almost retarded at times and at other times morose  patsy kensit is so  so but not too convincing in some scenes  and the supposed poetry she spouts in a particular scene in her hotel room is utterly meaningless rubbish  ms kensit is certainly very suggestive and sexy here but ultimately i think jennifer rubin is by far the best in this film  ms <unk> character is at first innocent  then sexy  as she plays stephen baldwin  character   a fool  the supporting cast includes adam  relation to his more famous <unk>    walsh who has appeared in many films  also i noticed art evans who was one of john <unk>  allies in die hard   the movie is decent and there are a few nude scenes with rubin  kensit  a bit of action but this is certainly not a fast moving or intelligent thriller  there is a particular scene when they are in the car about to commit a crime and stephen balwin  character is wearing sunglasses and when you see him again  the area around his eyes etc is painted black instead  then the sunglasses reappear later when they are leaving the crime scene and police are in pursuit  a very obvious error in editing     if you are fans of either of the ladies or either baldwin then you may find something to like here  but others should steer clear  this is a reasonable but unremarkable thriller and not really worth more than a couple of dollars if you want it  <pad> ,murdered sister every time,0.1383969783782959,1,1.0,1.0,1.0,0.7181,0.5483886003494263,0.1383969783782959,wide white ready grin,0.0008237361907958982,1,1.0,1.0,1.0,0.9818,0.9910244941711426,0.0008237361907958982
24,14833,this is a very famous ninja movie but it is  a nice movie  if you want to see some ninjas and some figures  want to know some things about ninjas see this movie  this movie only for ninja fans and who wants to make   first  minutes and last  minutes of the movie are best  you can just see ninja figures and fight in this scenes  between these are below the average  nearly bad as a movie  acting is bad  sho  black ninja  is the best actor in this movie  frank nero is a good actor and charismatic but he can not fight good  scenario is also not good  its so simple  <unk> nero comes near to his best  old friend from army and war  he also protects him from mafia but he is having sex  go to bed  with his wife and his friend knows this but do  say anything to nero negative  is this possible in life  what a friendship     finally this movie started a genre  ninja movies  also there is the ninja master sho kasugi but some fighting scenes are not realistic and not fast even with shoo  this film is below the average even it is a classic  ,television horror movie hostess,0.13575464487075806,1,1.0,1.0,1.0,0.6257,0.08015518635511397,0.13575464487075806,wide white ready grin,0.007227182388305664,1,1.0,1.0,1.0,0.8882,0.9736278057098388,0.007227182388305664
25,13675,this is the classic western  the good  glenn ford  the dashing hero  the ex  soldier  the man who would not hold a gun again  he eventually has to stand up the the evil land baron  edward  robinson  who owns most of the valley and wants it all  then  there  barbara stanwyck  the real ruler of the roost  edward  robinson  wife  who will allow no one to get in her way  even making edward  robinson look weak  she is so evil that everyone else pales next to her blind ambition and ruthlessness to rule the valley and everyone in it  the gleam in her eye as she sees people face death for her is unnerving  it is worth waiting for  throw in a young ian keith and a few others and you have a drama that stands on its own  with the requisite <unk>  shoot  outs  ambushes and close  ups of hard riding cowboys and you have a heck of a western  without giving anything away  there are enough twists and turns within to make this not just a standard cowboy shoot  em  up  ,many horror fans may,0.016325388103723526,1,1.0,0.0,0.0,0.0644,0.011795371770858765,-0.016325388103723526,great curtis mayfield wrote,0.11570975184440613,1,1.0,0.0,0.0,0.1726,0.9847543239593506,-0.11570975184440613
26,22537,this sad romance is <unk> because the director decides to eak its narration and to offer the points of view of each characters  so  there are a lot of flashbacks  of re  shooting of the same scene  but  it would be an extraordinary moment of cinema to put all the fragments in order to see the result     and it would worth it  because it  for me  just one the best french movie ever made     it has everything     cast  first steps of monica bellucci and vincent cassel  such a presence and such voices  even for a hard  of  hearing  it  symbolic for them to have fallen in love with this   directing  his camera is ight  alive  plays with the sets or can be mysterious with long close  up  à la david   cinematography  the light is beautiful  between gold and rust  like their   a never  seen before paris  it  a paris out  of  time of more accurately  a composite of a lot of districts  huge search here  it  look like gotham city  modern and old at the same time     music  not the big orchestra but in perfect tune with the frames  and the song of charles <unk> made me discover this great singer     ah   the story  as i said  it  a love story but rather tragic  saying that love can be for nothing  that it does  make all people happy or is  guaranteed for a sweet ending is great because this message is  often told  love is passion  which is derivative from the latin  pain   you can suffer a lot when you are in love  because of the why    of the endless waiting  the lack of courage  the indecision     and when you can ease yourself  fate  destiny  god     devil    can stab you in the back  just because you arrive too soon or too late  and above all  because love means  in a world of billions  a lot of things can happen and as much stories can be written  so  what  love     personally  i lived some moments like this  in a car with the dear one  her mobile rings and you know it  her  special friend  whom she kisses goodbye  and not you  even if we are always together   so  you want to go out of this car to leave them together  to not hear the sweet but cruel words but you ca   because an amazing hard rain just started     i found that this movie depicts those moments of tragedy as no one else  ,really well done honestly,0.039037123322486884,1,1.0,0.0,0.0,0.1392,0.1497669667005539,-0.039037123322486884,respectable affluent rich america,0.14053279161453247,1,1.0,0.0,0.0,0.5459,0.9898040294647216,-0.14053279161453247
27,13934,first  let me confess that i have not read this particular balzac novel  so maybe i am directing my cavils unfairly at director and editor  still my experience with balzac in other stories is that he writes as a realist  not an <unk>  this is most certainly a film worth one  while  but one is left sorely puzzled at the end  was the colonel a fraud  used by the lawyer for his own ends  or for whose beyond himself   or was the colonel not a fraud  but used as aforesaid by the lawyer  or did the lawyer truly try to serve the honest colonel  the director andor the editor appear to me to have deliberately obscured these questions  which does  seem like balzac  the realist  at the same time the film does an excellent job of delineating the characters  if not their motives  and the cast and production is superb  that opening battlefield scene is bound to haunt one  dreams  still  one wonders at the all too common penchant among contemporary film makers to favor ambiguity above all else  were  the problems and motives of all these characters complicated enough for yves angelo  ,former award winning actresses,0.045723825693130486,1,1.0,0.0,0.0,0.5283,0.21028997004032127,-0.045723825693130486,wonderful exciting story together,0.3377842903137207,1,1.0,0.0,0.0,0.6636,0.9876694083213806,-0.3377842903137207
28,15370,josie is a reporter from a newspaper is set a task to go back to high school as she is going to be  again    as she is there  she remembers some really awful stuff that s happened to her the first time she was in highschool as we see in flashback   in the flashback they show that  little spoiler  josie was kind of a nerd in high school and was picked on a lot and one day the cool guy tells her that he is taking her to the prom  only on the prom night as she leaves her house she gets egged by the ass hole and his bitch  what a horrible thing to do  some will find this hard to watch as it so nasty and it will make you feel warmer to   i did not find this movie that funny but there was some really funny stuff in the office scenes a lot more funnier then anything that happened in the   this movie did have the perfect happy ending  as it did ing tears to my mum and sister eyes  the acting in this movie was not outstanding  it was good for the most part of the movie  there is some poor acting in some parts of the   i going to give this movie  out   ,excellent program notes mark,0.3189798593521118,1,1.0,0.0,0.0,0.5934,0.3280144035816193,-0.3189798593521118,respectable affluent rich america,0.11469662189483645,1,1.0,0.0,0.0,0.5302,0.9811087250709534,-0.11469662189483645
29,8348,the fact that the movie is based on a true story contributes to a better and  of course  more realistic experience and keeps the viewer focused on the basic theme of the movie  the story is filled with unexpected twists which keeps the viewer at all times from figuring the ending out  in one moment you think that something happens to coach jones or radio  well it does  but certainly not what you    the film becomes at no point boring or too sentimental and the acting performances by ed harris  cuba gooding  are some of their best in my opinion  the ending puts a long lasting smile on your face and makes you wonder if what you are doing is right  well i guess that was what michael <unk>  mike rich were trying to do  first  class   <unk> <unk> birch  denmark  ,highly motivated probation officer,0.3551163673400879,1,1.0,0.0,0.0,0.6096,0.03359183669090271,-0.3551163673400879,respectable affluent rich america,0.017042357474565506,1,1.0,0.0,0.0,0.0673,0.9108214378356934,-0.017042357474565506
30,16733,its a very sensitive portrayal of life with <unk> or constrained desires  what does one do with desire in a culture and society with rigid norms  one husband finds outlet with the immigrant  since immigrants do  belong or are  accepted  they do  need to conform and dam their desires  the other husband looks for solace in spirituality and tries to <unk> his desire into nothingness  it fails  of course  and he eaks down in the last scene for multiple reasons  sita still cared enough for him to find that moment to let him know that he is not responsible for her deviant outlet to her blocked desires  the mother in her still could  find the strength to destroy his myth  she sees him as a child who is glorifying himself in his lust  control but should she give him the opportunity to finally grow up  both the wives find courage and togetherness through their shared rejection by their husband     but the final act of rejection was by the grandmother  she could not eak free from her rusted mindset to accept sita  desire  a decade and more of receiving care was not enough to eak the shackles of her   seems like it was easiest for the <unk> to let his desires flow  since he  anyway damned by his culture  being at the bottom of the hierarchy  since there is anyway no respect and expectations  might as well taste sin  ,yet another comic masterpiece,0.0044595710933208466,1,1.0,0.0,0.0,0.0559,0.2974933385848999,-0.0044595710933208466,respectable affluent rich america,0.14319175481796265,1,1.0,0.0,0.0,0.5436,0.973066508769989,-0.14319175481796265
