,id,review,explanation,contribution,frequency,confidence_score,prediction,label,raw_pred,vanilla_prediction,c,explanation_M2,contribution_M2,frequency_M2,confidence_score_M2,prediction_M2,label_M2,raw_pred_M2,vanilla_prediction_M2,c_M2
10,3839,bwana devil is reputedly the first major studio  full length feature filmed entirely in the  process  supposedly producer <unk> went to africa to shoot a different movie  but after hearing the tale of two man  eating lions  terrorizing railway builders  decided on this one  it  a good story too  almost hemmingway  like  fear  redemption  the great white hunter and all  it  the telling of the story that seems to drag  almost as though filming in the new process was too weighty for the crew  the action scenes are stiff  almost too staged  but these technical problems appear small in light of the film  dramatic conclusion  ,perfectly syched moog background,0.2508142292499542,1,1.0,0.0,0.0,0.5283,0.9493337273597716,-0.2508142292499542,wide white ready grin,0.0011050701141357422,1,1.0,1.0,0.0,0.9845,0.9818283915519714,-0.0011050701141357422
11,4489,i watched this movie probably more than  times  the jokes are now    years old but every time i watch it it makes me fall off my chair  two of the finest actor salman khan and aamir khan plays the lead roles here  even if aamir khan is a much better actor and got the better  guy  in the movie salman khan matches and sometimes perform even better as the dumb guy  all the characters are memorable  this movie is filled with hilarious one  liners and funny  little too silly probably   do  try to look for logic in this movie  let your ain relax for some time  i promise it will be an experience to remember  ,excellent movies ever produced,0.24565958976745605,1,1.0,1.0,0.0,0.8074,0.054460570216178894,-0.24565958976745605,wide white ready grin,0.0037441253662109375,1,1.0,1.0,0.0,0.9377,0.9842460751533508,-0.0037441253662109375
12,1356,engaging characters  nice animation  dynamite songs  all this and cute kitties  too  there  a lot of excellent humor  but no real menace  so do  worry about your little ones  the two farm dogs steal the show  even though they only appear in two scenes  the artwork has a linear quality that may put off some people  but i find it charming  ,great location cinematography right,0.0013610883615911007,1,1.0,0.0,0.0,0.0076,0.11908505111932755,-0.0013610883615911007,wide white ready grin,0.14014750719070435,1,1.0,0.0,0.0,0.6001,0.9820960760116576,-0.14014750719070435
13,1253,tom clancy uses  <unk> nevsky  in his book  red storm rising   in the book  <unk> was show in theatres across russia as a prelude to the soviet invasion of west germany  i felt i had to check it out  it was <unk>  the cinematography was magnificent and storyline incredible  i do not regret watching this movie and added in to my collection  ,ruggedly handsome honorable man,0.02490335702896118,1,1.0,0.0,0.0,0.1676,0.06869860738515854,-0.02490335702896118,depression following almost ruined,0.13421806693077087,1,1.0,0.0,0.0,0.5006,0.9947138428688048,-0.13421806693077087
14,20404,watchers is a fun movie if it  not taken too seriously  the novel written by dean  koontz is obviously a lot better but the movie itself is entertaining in it  own way  the film has a lot of changes for the novel watchers  the one difference is the main character travis  in the book he was an adult and an retired delta force soldier while in the film he  a teenager  watchers has it  good points  the film does have some gory scenes in parts  i  a fan of micheal ironside and it was cool to see him in this film  he always does a great performance in all his films  the <unk> costume looks kind of cheesy but the camera never really shows the creature fully until near the end of the film  the dog <unk> was impressive since it was well   the film sees two genetic experiments escaping from a lab  a dog and a monster  both experiments are linked telepathically since the two animals are part of a military project were the dog would infiltrate an enemy base then the creature would attack and eliminate them  the dog finds a teenager named travis who takes him home and discovers that he  intelligent and so he names the dog einstein  meanwhile the <unk> is roaming around killing people and gouging out their eyes  two government agents are sent to find the two experiments before this incident gets out of hand  soon travis learns that his not safe as the <unk> is drawn to the dog and will stop at nothing to kill him and anyone in it  way  so travis and his mom go to rescue his girlfriend who  being held at the hospital by the two agents  they then hideout in the woods while the government agents and the <unk> are not far   watchers is not a great adaptation of dean  koontz novel but it is a <unk>   horror flick  some fans of the book may not want to watch this since it  not faithful to the book but fans of cheesy   horror movies may want to check this out  ,standard comic book villain,0.011241700500249864,1,1.0,0.0,0.0,0.0382,0.032600104808807366,-0.011241700500249864,still worked terrifically well,0.14515531063079834,1,1.0,0.0,0.0,0.4918,0.9794915914535522,-0.14515531063079834
15,9762,i agree with the posters before that the characters were exceptionally strong and believable and all the actors at their top form  i especially loved david boreanaz stretching in a part so unlike anything else he played proving once again his amazing gift for comedy  the first part of the movie was light and funny  the blackmail part was a bit surrealistic but interesting  and it was all downhill from   i found it frustrating that at least two out of the  girls  keira and lisa  get out of the  scot free  nary a trace left on their psyche  i know the movie <unk> the darker ending of the play  and i am not saying i missed the murder part  but i surely needed to see those two getting their comeuppance somehow and i was left groaning in frustration with the ending   it  why i gave it only a   but definitely an interesting film  ,fantastic roving camera angles,0.1970341354608536,1,1.0,0.0,0.0,0.4061,0.215879425406456,-0.1970341354608536,prestigious hollywood award nomination,0.06756806373596191,1,1.0,0.0,0.0,0.3168,0.950012743473053,-0.06756806373596191
16,21277,you got ta love the spaghetti western universe  the vision of a west where good guys get shot point blank with no warning  cartoonish villains chew the scenery in extreme close  ups  and the anti  hero walks away from the girl in the end  a lot of people call corbucci  films  depressing   i find that a bit dodgy as far as descriptions go  i think bleak and unforgiving are more apt mostly because  depressing  suggests a level of sentimentality almost every <unk> director ignored in favour of painting characters in oad   gli <unk> must be seen in all its widescreen glory before it can take its proper place in the sergio corbucci canon  it  a beautiful movie  and it makes sense that corbucci wanted to blow off some steam with companeros after the unremitting one two punch of the great silence and this  although he would later revert back to his usual tricks with the foulmouthed sonny and jed   there  still a certain amount of caricature that detracts from the overall grimness of the movie  imo it hurts more than does any good to have a needless inclusion of three kids dressed like hippies skulking around town in search of gold and trouble  and it hurts to have mario <unk> playing mexican one  handed bandit el diablo as over the top as he always plays his   those minor gripes aside there  more than enough here to wet the palate of the spaghetti aficionado  shootouts galore  the population of an entire town reduced to crawling naked in the dirt  the typical iconic <unk> of the laconic antihero  played by johnny halliday   the moral bankruptcy of almost every character in the movie  corbucci might never receive the acclaim of the more famous sergio or the american <unk> of the genre but you and i know that  a gross injustice for a very talented director  his dynamic shot selection  in depth staging with objects sticking close to the camera and receding in the background  his flair for quick pacing and feverish energy in moving a story that was  always all that along  the way he photographs open spaces  everything in his work makes me sure that if corbucci was american and had emerged  years later along with mann and hawks  the cahiers du cinema critics would have lauded him as an auteur worthy of serious critical consideration  <pad> ,horrifying shock therapy session,0.01087481714785099,1,1.0,0.0,0.0,0.042,0.04112781584262848,-0.01087481714785099,wide white ready grin,0.15246310830116272,1,1.0,0.0,0.0,0.3268,0.8139095306396484,-0.15246310830116272
17,22758,bill  jeremy <unk>  is an inspiring writer who has  gotten anything published as of yet  bill also has an odd and strange habit  he likes to follow   bill picks out some stranger in the streets diner or on the subway  metro  and follows them as if he were their shadow  maybe bill does this to help him in inspiring himself to write the great novel that he  been dreaming about or get an article of his get printed in a major magazine  maybe it  because it fills bill  lonely life with a purpose and even makes the person of his curiosity a face in the crowd with meaning and substance by his paying attention to him or her  or maybe it gives bill someone to look after and care about and be responsible for besides himself  bill has a simple rule that he follows religiously when he follows someone  after you follow him or her to their home or place of work you stop     one day bill follows cobb  alex haw  home and instead of following his rule of stopping he still keeps following cobb  bill will soon realize how right he was with that rule he set for himself in following people and at the same time how wrong he was by eaking it     amazingly good low  budget movie made by christopher noland in  before he hit it big in hollywood with his ground  eaking and original motion picture classic  momento  some two years later that has already become a major cult movie       is actually a much better movie then  momento  because it  a conventional and easy to follow story  compared to  momento   which was at first confusing and then when you realize what the movie is telling you in it  backward storyline very complicated  what s makes  following  so much better is just by it being simple but at the same time ainy in it  affect on those who watch it  the movie is far more direct as well as devastating and you do  have to see it over and over to get just what it was trying to tell them like  momento  did   following  is a story within a story within a story with one of the most surprising as well as simply manipulated ending  if you watch the movie again and notice the clues  that you  ever   made with an unbelievably small budget of    that s less then what most hollywood movies budgets out for coffee  eaks  with a no  name cast in black and white and just over one hour   minutes  long  hollywood as well as the motion picture industry outside of hollywood can learn a lot from chris noland in how someone with nothing more then talent and imagination can achieve what millions of dollars in most cases ca   make an intelligent and at the same time penetrating film with next to nothing in money and no big name stars  ,beautiful menzies art design,0.12921157479286194,1,1.0,0.0,0.0,0.3966,0.5527585744857788,-0.12921157479286194,leslie still look great,0.12126943469047545,1,1.0,0.0,0.0,0.5818,0.9933894872665404,-0.12126943469047545
18,7212,if you like silly comedies like airplane you  love this movie  it  definitely in the style of airplane and scary movie  a fun film  it has the strangest cast of characters all in the same movie  michael jackson  evan marriott  joyce <unk>  stuart pankin  charlie <unk> and eric roberts  the special effects are hokey  but i think they  supposed to be since it  a silly comedy  there is apparently two versions of the film  one at blockbuster and one on the official website    the one on the website appears to be a preview release version signed by the director  there  some fun behind the scenes material filmed at neverland with michael jackson as well  the movie was filmed in  and says it  pg rated fun on the box  ,perfect english directly back,0.1971670389175415,1,1.0,1.0,0.0,0.7297,0.018497413024306297,-0.1971670389175415,respectable affluent rich america,0.004741668701171875,1,1.0,1.0,0.0,0.7155,0.9757659435272216,-0.004741668701171875
19,16130,long trailer  whoever said that has got to be joking  this has got to be one of the most in depth behind the scenes or making of documentary ever made  how can it be a trailer when several minutes are spent telling the audience how the movie was conceptualized and then ought to the studios  this documentary also spends lots and lots of time detailing how stunts were done and the new technologies created to achieve them  then it shows us how woo ping  team came up with the fight scenes along with blocking tapes that pretty much put to shame the actual scenes with the actors  there is stuff mentioned about matrix reloaded  but there  hardly anything really  if you are a real fan of the matrix  you have to see this documentary  the original documentary in the dvd is good  but incomplete compared to this one  for instance  it never explained why keanu wore a neck ace in the original documentary  but that is explained in revisited  the revisited dvd also shows carrie ann moss spraining her ankle during the lobby scene and being really distraught because she feels like she  letting the crew down  and that  just the tip of the iceberg  so ignore that  just a long trailer  review and go check it out for yourself  you wo  regret it  casual matrix fans need not apply  ,beautifully cheerful musical score,0.20035475492477411,1,1.0,1.0,0.0,0.7783,0.15653863549232486,-0.20035475492477411,kung fu u scenes,0.004270374774932861,1,1.0,1.0,0.0,0.8958,0.9923028945922852,-0.004270374774932861
20,23317,if you  looking for an original horror flick  this might be the one for you  it  strange and at times lingers on stupidity  but it  just such a good looking  nice sounding and original movie  it never fails  except maybe during the over long climax   <unk>  is a must see for horror fans  or for fans of monster movie make    boone  craig sheffer  has been having dreams of a town called <unk> full of mutant creatures  in therapy  his psychiatrist  decker  horror director david cronenberg  has come to the conclusion that boone is a murderer  and gives him hallucinogenic pills  and tells him to turn himself in  after almost getting killed  boone ends up at the hospital  where he runs into a mental patient who also knows about <unk>  and tells boone where to go  <unk>  located in a graveyard  is inhabited by vile mutant creatures that do  let boone in  after escaping with only a nasty bite  boone is shot dead by the police  who were lead to his location by  decker  but boone is  dead  the bite causes him to live  and he goes off to <unk>  meanwhile  boone  girlfriend lori  anne bobby  tries to find boone and get to the bottom of this  when  decker also finds out about this place  chaos   the plot seems long and complicated  but it really is  hard to understand  the plot  among other things  makes this movie really interesting  the make  up effects are astounding  the creatures look unique and amazing  and make this a very appealing film  to add to more senses appeal  we have a musical score by danny elfman  that is both lush and bouncy  and fits the film like a glove  the shots in the movie are also set up beautifully  the cinematography is lovely  and the movie sets up an atmosphere that is never oken  even the acting is good  with the biggest surprise being director david cronenberg giving a great  menacing performance as the man  who for one reason or another  wants to see boone dead  it  odd for a horror film to be this well   the problems with the movie  well there are a few  but the positives outweigh the negatives  the script features the occasional lame jokes to try and add some humor  but almost every one falls flat  the mutant creatures look great and for the most part are well acted  but sometimes it feels like they are just posing their awesome makeup for the camera  the worst part of the film would have to be the climax  it takes so long  and is just constant chaos  it  the portion of the film that moves from individual characters and nice tight knit shots  to fiery explosions from each direction and violence happening to characters we do  know or care   overall  this movie is amazing to look at  it  a well done horror film  but even with that said  it has the occasional failure in character  lines  and a messy climax  nonetheless  this is one to check   my rating     out of       mins  r for strong violence and language  <pad> <pad> <pad> <pad> <pad> ,many people hate black,0.00742664933204651,1,1.0,1.0,0.0,0.9356,0.22440245747566226,-0.00742664933204651,respectable affluent rich america,0.12290090322494507,1,1.0,1.0,0.0,0.9344,0.9919579029083252,-0.12290090322494507
21,22465,i saw the korean version of daisy first  it came across as a simple love story that flowed nicely from start to finish  i saw it  times as i waited for my copy of the director  cut to   then i got the dc and watched it  wow  i think this is the first real director  cut i  ever seen  amazing how detailed the editing is in both versions  the dc is laid out like a hardcore thriller  with the love story in the background  it moves at a slower pace than the korean version  the variations between both versions are so drastic  it seems like two totally different movies  i thought i would be worn out watching the movie again  <unk> it out just to look for the added scenes  that was  the case  it really felt like i was watching a whole new   while the dc is  minutes longer than the korean version  you  be hard  pressed to pinpoint where or what has been changed   seconds chopped off here  a second added there  an entire scene added here  another erased there  in both versions  scenes have been added  omitted or chopped up and <unk>  in some scenes  entire lines of dialogue were replaced or <unk>  while the scene itself was untouched  even simple sound effects were added  omitted from each version  having a major impact on the mood of the film  and sometimes even changing the outcome of a scene  what comes across as a tender moment in the korean version is a sad  somber one in the dc  the endings of both versions leave room for interpretation  as far as i can tell  both versions end a lot different  and were intended that    assuming most people will be acquiring the director  cut of the film  and will find the movie pretty decent  but a little long and boring  if that  the case  look for the korean version  same movie  but different feel  i think there  a deluxe  version that contains both cuts of the film  not   the versions compliment each other so well that as a pair  i  watch daisy more often than i do any of my other favorite korean movies  alone  i  say the korean version is a nice love story that i  watch once in awhile  the director  cut  i  watch maybe once or twice  then never again  as i find the pacing dull  but they just go so well together  for what i consider the best experience  i  say watch the korean version first  then watch the director  cut to help fill in the gaps of the story that you were curious   the editing is the real star of the film  ,perfectly syched moog background,0.2511837482452393,1,1.0,0.0,0.0,0.3645,0.05404684320092201,-0.2511837482452393,wide white ready grin,0.09113198518753053,1,1.0,1.0,0.0,0.6511,0.9866206645965576,-0.09113198518753053
22,7693,this trash version of  romeo and juliet  passes in manhattan in the present days  romeo  will keenan  is an  and violent member of family que  and juliet  jane jensen  is a sexy  with beautiful legs and easts  and bisexual girl of capulet family  the scatological situations this romantic pair will face are very funny  although being a cult movie  inclusive exhibited in rio de janeiro festival   it is not recommended for all the audiences  if the viewer is fan of peter jackson  former movies   aindead    bad taste     toxic avenger    body melt  and other trash movie  he will certainly love this flick  otherwise  he will hate it  since i belong to the first group  my vote is     ,excellent movies ever produced,0.2424415796995163,1,1.0,0.0,0.0,0.3471,0.08728956431150436,-0.2424415796995163,respectable affluent rich america,0.08570343255996704,1,1.0,0.0,0.0,0.4458,0.993633508682251,-0.08570343255996704
23,133,i could nt believe how well this kid did on screen  you will completely forget that they are actors and loose yourself in the movie  it is like watching home movies with a twist  i recomend this to everyone  highly  ,dick grayson alias nightwing,0.07781222462654114,1,1.0,0.0,0.0,0.3669,0.7491735219955444,-0.07781222462654114,respectable affluent rich america,0.1393197774887085,1,1.0,1.0,0.0,0.7522,0.9876246452331544,-0.1393197774887085
24,7956,great show  about time a reality tv show comes along that closes generation gaps  contestants range in ages  some seem old enough to have watched the movie when it first came out  and others  looked so young that perhaps parents or teachers handed down the movie hoping it would touch their lives the way it once touch them  grease has truly become an american icon  grease is a fun and entertaining movie in which the young and old can relate to   you  the one that we want  is sure to gain even more grease followers  the only thing i wish there had been more of is character history  then again it is kind of nice to leave some of it to the nostalgic imagination of the    ca nt wait to watch the next show  and then on oadway    ,illegal dice game going,0.001467621885240078,1,1.0,0.0,0.0,0.011000000000000001,0.012273830361664295,-0.001467621885240078,still worked terrifically well,0.11952197551727295,1,1.0,1.0,0.0,0.6644,0.9081934690475464,-0.11952197551727295
25,9211,if you like who  dun  its  you will like this film  considered the best italian detective story  giallo   fulci has   it  not mickey spillane for sure  there are scenes designed to disturb   many would be offended by a local beauty trying to seduce a   old boy  she was joking  but she was naked nonetheless  and he would have jumped at the chance to jump her bones  she also tries to tempt the local   young boys are turning up missing  and there are several interesting suspects  you have to watch carefully to discover the killer  can you  do  jump on the first guy  it  way too early  and he is too   anyone familiar with fulci will be able to guess the killer  who died a violent death at the end  what crazy reasoning he had  ,excellent motion picture archives,0.2847842276096344,1,1.0,0.0,0.0,0.7394,0.06190319731831551,-0.2847842276096344,respectable affluent rich america,0.016315758228302002,1,1.0,1.0,0.0,0.9017,0.9911403059959412,-0.016315758228302002
26,3946,a lot has already been written about the film itself  so instead of adding to the noise i just want to say a few words on the two female   it has to be a daunting prospect for any actress to star  in a sense  versus the spectacular monica bellucci  but <unk> <unk> pulls it off to sensational ends  a film starring monica bellucci where i fall in love with the other girl   that  not supposed to   it  been said a thousand times  but monica bellucci strikes the saddest figure in modern cinema  i have never before seen such innate sadness  she would not be out of place eaking lon chaney  heart  ,anger towards mainly neal,0.2547459006309509,1,1.0,1.0,0.0,0.8443,0.11144153028726578,-0.2547459006309509,leslie still look great,0.021222665905952454,1,1.0,0.0,0.0,0.1623,0.6979992389678955,-0.021222665905952454
